year,reporter_code,reporter_iso3,reporter_name,flow_code,flow_name,partner_code,partner_iso3,partner_name,partner_is_group,hs_code,commodity,classification,trade_value_usd,net_weight_kg,net_weight_estimated,comtrade_is_aggregate,comtrade_is_reported
2022,699,IND,India,X,Export,48,BHR,Bahrain,False,8542,Electronic integrated circuits,H6,41190.335,66.576,True,True,False
2022,699,IND,India,X,Export,50,BGD,Bangladesh,False,8542,Electronic integrated circuits,H6,136292.995,772.284,True,True,False
2022,699,IND,India,X,Export,56,BEL,Belgium,False,8542,Electronic integrated circuits,H6,44704.371,97.777,True,True,False
2022,699,IND,India,X,Export,64,BTN,Bhutan,False,8542,Electronic integrated circuits,H6,34346.23,80.167,True,True,False
2022,699,IND,India,X,Export,68,BOL,Bolivia (Plurinational State of),False,8542,Electronic integrated circuits,H6,70.678,,False,True,False
2022,699,IND,India,X,Export,72,BWA,Botswana,False,8542,Electronic integrated circuits,H6,1047.357,30.905,True,True,False
2022,699,IND,India,X,Export,76,BRA,Brazil,False,8542,Electronic integrated circuits,H6,4384643.986,3726.841,True,True,False
2022,699,IND,India,X,Export,84,BLZ,Belize,False,8542,Electronic integrated circuits,H6,25.039,6.644,True,True,False
2022,699,IND,India,X,Export,92,VGB,Br. Virgin Isds,False,8542,Electronic integrated circuits,H6,280.371,,False,True,False
2022,699,IND,India,X,Export,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H6,27130.516,15.211,True,True,False
2022,699,IND,India,X,Export,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H6,7603.826,78.758,True,True,False
2022,699,IND,India,X,Export,112,BLR,Belarus,False,8542,Electronic integrated circuits,H6,41329.07,,False,True,False
2022,699,IND,India,X,Export,120,CMR,Cameroon,False,8542,Electronic integrated circuits,H6,1930.112,,False,True,False
2022,699,IND,India,X,Export,124,CAN,Canada,False,8542,Electronic integrated circuits,H6,595066.133,994.53,True,True,False
2022,699,IND,India,X,Export,144,LKA,Sri Lanka,False,8542,Electronic integrated circuits,H6,63028.9,63.961,True,True,False
2022,699,IND,India,X,Export,152,CHL,Chile,False,8542,Electronic integrated circuits,H6,7757.46,,False,True,False
2022,699,IND,India,X,Export,156,CHN,China,False,8542,Electronic integrated circuits,H6,18472769.846,785094.463,True,True,False
2022,699,IND,India,X,Export,170,COL,Colombia,False,8542,Electronic integrated circuits,H6,194407.342,122.363,True,True,False
2022,699,IND,India,X,Export,178,COG,Congo,False,8542,Electronic integrated circuits,H6,3860.745,22.47,True,True,False
2022,699,IND,India,X,Export,180,COD,Dem. Rep. of the Congo,False,8542,Electronic integrated circuits,H6,1187.644,,False,True,False
2022,699,IND,India,X,Export,188,CRI,Costa Rica,False,8542,Electronic integrated circuits,H6,35913.575,,False,True,False
2022,699,IND,India,X,Export,191,HRV,Croatia,False,8542,Electronic integrated circuits,H6,1488.69,395.026,True,True,False
2022,699,IND,India,X,Export,192,CUB,Cuba,False,8542,Electronic integrated circuits,H6,609.433,9.0,False,True,False
2022,699,IND,India,X,Export,196,CYP,Cyprus,False,8542,Electronic integrated circuits,H6,611.227,,False,True,False
2022,699,IND,India,X,Export,203,CZE,Czechia,False,8542,Electronic integrated circuits,H6,111831.204,64.11,True,True,False
2022,699,IND,India,X,Export,204,BEN,Benin,False,8542,Electronic integrated circuits,H6,45.091,11.965,True,True,False
2022,699,IND,India,X,Export,208,DNK,Denmark,False,8542,Electronic integrated circuits,H6,260896.852,,False,True,False
2022,699,IND,India,X,Export,214,DOM,Dominican Rep.,False,8542,Electronic integrated circuits,H6,599.624,,False,True,False
2022,699,IND,India,X,Export,218,ECU,Ecuador,False,8542,Electronic integrated circuits,H6,1686.194,,False,True,False
2022,699,IND,India,X,Export,222,SLV,El Salvador,False,8542,Electronic integrated circuits,H6,1334.801,,False,True,False
2022,699,IND,India,X,Export,231,ETH,Ethiopia,False,8542,Electronic integrated circuits,H6,13678.883,,False,True,False
2022,699,IND,India,X,Export,232,ERI,Eritrea,False,8542,Electronic integrated circuits,H6,15781.981,,False,True,False
2022,699,IND,India,X,Export,233,EST,Estonia,False,8542,Electronic integrated circuits,H6,21720.772,,False,True,False
2022,699,IND,India,X,Export,242,FJI,Fiji,False,8542,Electronic integrated circuits,H6,82.142,,False,True,False
2022,699,IND,India,X,Export,246,FIN,Finland,False,8542,Electronic integrated circuits,H6,1436872.385,808.397,True,True,False
2022,699,IND,India,X,Export,251,FRA,France,False,8542,Electronic integrated circuits,H6,3429180.19,1956.107,True,True,False
2022,699,IND,India,X,Export,262,DJI,Djibouti,False,8542,Electronic integrated circuits,H6,1578.135,1.132,True,True,False
2022,699,IND,India,X,Export,270,GMB,Gambia,False,8542,Electronic integrated circuits,H6,245.203,,False,True,False
2022,699,IND,India,X,Export,276,DEU,Germany,False,8542,Electronic integrated circuits,H6,5810810.682,4052.431,True,True,False
2022,699,IND,India,X,Export,288,GHA,Ghana,False,8542,Electronic integrated circuits,H6,25096.391,71.344,True,True,False
2022,699,IND,India,X,Export,300,GRC,Greece,False,8542,Electronic integrated circuits,H6,369421.143,,False,True,False
2022,699,IND,India,X,Export,320,GTM,Guatemala,False,8542,Electronic integrated circuits,H6,6599.321,1.98,True,True,False
2022,699,IND,India,X,Export,324,GIN,Guinea,False,8542,Electronic integrated circuits,H6,15750.517,,False,True,False
2022,699,IND,India,X,Export,328,GUY,Guyana,False,8542,Electronic integrated circuits,H6,210.545,1.0,False,True,False
2022,699,IND,India,X,Export,332,HTI,Haiti,False,8542,Electronic integrated circuits,H6,2783.922,,False,True,False
2022,699,IND,India,X,Export,344,HKG,"China, Hong Kong SAR",False,8542,Electronic integrated circuits,H6,85624853.327,51623.657,True,True,False
2022,699,IND,India,X,Export,348,HUN,Hungary,False,8542,Electronic integrated circuits,H6,3448966.512,2159.641,True,True,False
2022,699,IND,India,X,Export,360,IDN,Indonesia,False,8542,Electronic integrated circuits,H6,5730892.224,3108.571,True,True,False
2022,699,IND,India,X,Export,368,IRQ,Iraq,False,8542,Electronic integrated circuits,H6,2236.464,,False,True,False
2022,699,IND,India,X,Export,372,IRL,Ireland,False,8542,Electronic integrated circuits,H6,5312225.32,2367.695,True,True,False
2022,699,IND,India,X,Export,376,ISR,Israel,False,8542,Electronic integrated circuits,H6,1487559.9,911.731,True,True,False
2022,699,IND,India,X,Export,380,ITA,Italy,False,8542,Electronic integrated circuits,H6,856661.443,70994.545,True,True,False
2022,699,IND,India,X,Export,384,CIV,Côte d'Ivoire,False,8542,Electronic integrated circuits,H6,7220.702,,False,True,False
2022,699,IND,India,X,Export,392,JPN,Japan,False,8542,Electronic integrated circuits,H6,2374823.246,1572.233,True,True,False
2022,699,IND,India,X,Export,398,KAZ,Kazakhstan,False,8542,Electronic integrated circuits,H6,2090.222,,False,True,False
2022,699,IND,India,X,Export,400,JOR,Jordan,False,8542,Electronic integrated circuits,H6,2750.243,,False,True,False
2022,699,IND,India,X,Export,404,KEN,Kenya,False,8542,Electronic integrated circuits,H6,67885.142,184.509,True,True,False
2022,699,IND,India,X,Export,410,KOR,Rep. of Korea,False,8542,Electronic integrated circuits,H6,7852773.531,6051.314,True,True,False
2022,699,IND,India,X,Export,414,KWT,Kuwait,False,8542,Electronic integrated circuits,H6,19909.369,906.377,True,True,False
2022,699,IND,India,X,Export,418,LAO,Lao People's Dem. Rep.,False,8542,Electronic integrated circuits,H6,85.144,,False,True,False
2022,699,IND,India,X,Export,422,LBN,Lebanon,False,8542,Electronic integrated circuits,H6,198387.457,138.537,True,True,False
2022,699,IND,India,X,Export,428,LVA,Latvia,False,8542,Electronic integrated circuits,H6,35797.323,,False,True,False
2022,699,IND,India,X,Export,434,LBY,Libya,False,8542,Electronic integrated circuits,H6,757.902,170.473,True,True,False
2022,699,IND,India,X,Export,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H6,94814122.012,42422.295,True,True,False
2022,699,IND,India,X,Export,442,LUX,Luxembourg,False,8542,Electronic integrated circuits,H6,887.908,,False,True,False
2022,699,IND,India,X,Export,454,MWI,Malawi,False,8542,Electronic integrated circuits,H6,1574.394,1.23,True,True,False
2022,699,IND,India,X,Export,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H6,1065556.539,686.283,True,True,False
2022,699,IND,India,X,Export,462,MDV,Maldives,False,8542,Electronic integrated circuits,H6,22183.646,13.793,True,True,False
2022,699,IND,India,X,Export,470,MLT,Malta,False,8542,Electronic integrated circuits,H6,20934.981,,False,True,False
2022,699,IND,India,X,Export,480,MUS,Mauritius,False,8542,Electronic integrated circuits,H6,6892.402,19.742,True,True,False
2022,699,IND,India,X,Export,484,MEX,Mexico,False,8542,Electronic integrated circuits,H6,5531043.318,2666.436,True,True,False
2022,699,IND,India,X,Export,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H6,4987263.51,3429.657,True,True,False
2022,699,IND,India,X,Export,496,MNG,Mongolia,False,8542,Electronic integrated circuits,H6,1130.872,,False,True,False
2022,699,IND,India,X,Export,504,MAR,Morocco,False,8542,Electronic integrated circuits,H6,2066.264,,False,True,False
2022,699,IND,India,X,Export,508,MOZ,Mozambique,False,8542,Electronic integrated circuits,H6,11842.542,54.099,True,True,False
2022,699,IND,India,X,Export,512,OMN,Oman,False,8542,Electronic integrated circuits,H6,37782386.528,24756.04,True,True,False
2022,699,IND,India,X,Export,516,NAM,Namibia,False,8542,Electronic integrated circuits,H6,31.643,4.003,True,True,False
2022,699,IND,India,X,Export,524,NPL,Nepal,False,8542,Electronic integrated circuits,H6,258115.933,7926.765,True,True,False
2022,699,IND,India,X,Export,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H6,17613772.595,7861.749,True,True,False
2022,699,IND,India,X,Export,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H6,57386.078,37.839,True,True,False
2022,699,IND,India,X,Export,566,NGA,Nigeria,False,8542,Electronic integrated circuits,H6,59456.464,849.16,True,True,False
2022,699,IND,India,X,Export,579,NOR,Norway,False,8542,Electronic integrated circuits,H6,539990.237,,False,True,False
2022,699,IND,India,X,Export,591,PAN,Panama,False,8542,Electronic integrated circuits,H6,652.489,65.5,True,True,False
2022,699,IND,India,X,Export,600,PRY,Paraguay,False,8542,Electronic integrated circuits,H6,835.056,,False,True,False
2022,699,IND,India,X,Export,604,PER,Peru,False,8542,Electronic integrated circuits,H6,3808.262,,False,True,False
2022,699,IND,India,X,Export,608,PHL,Philippines,False,8542,Electronic integrated circuits,H6,163992.929,,False,True,False
2022,699,IND,India,X,Export,616,POL,Poland,False,8542,Electronic integrated circuits,H6,275951.417,202.733,True,True,False
2022,699,IND,India,X,Export,620,PRT,Portugal,False,8542,Electronic integrated circuits,H6,161532.167,159.824,True,True,False
2022,699,IND,India,X,Export,634,QAT,Qatar,False,8542,Electronic integrated circuits,H6,13805.404,,False,True,False
2022,699,IND,India,X,Export,642,ROU,Romania,False,8542,Electronic integrated circuits,H6,722000.759,1401.395,True,True,False
2022,699,IND,India,X,Export,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H6,4991295.842,3144.731,True,True,False
2022,699,IND,India,X,Export,646,RWA,Rwanda,False,8542,Electronic integrated circuits,H6,3498.297,5.955,True,True,False
2022,699,IND,India,X,Export,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H6,912909.167,663.276,True,True,False
2022,699,IND,India,X,Export,686,SEN,Senegal,False,8542,Electronic integrated circuits,H6,9227.484,,False,True,False
2022,699,IND,India,X,Export,688,SRB,Serbia,False,8542,Electronic integrated circuits,H6,3155.175,,False,True,False
2022,699,IND,India,X,Export,694,SLE,Sierra Leone,False,8542,Electronic integrated circuits,H6,36.045,1.0,False,True,False
2022,699,IND,India,X,Export,702,SGP,Singapore,False,8542,Electronic integrated circuits,H6,16458108.068,10208.254,True,True,False
2022,699,IND,India,X,Export,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H6,149355.002,100.709,True,True,False
2022,699,IND,India,X,Export,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H6,28195405.361,14114.211,True,True,False
2022,699,IND,India,X,Export,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H6,365077.014,380.549,True,True,False
2022,699,IND,India,X,Export,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H6,416787.851,195.988,True,True,False
2022,699,IND,India,X,Export,716,ZWE,Zimbabwe,False,8542,Electronic integrated circuits,H6,3954.058,3.749,True,True,False
2022,699,IND,India,X,Export,724,ESP,Spain,False,8542,Electronic integrated circuits,H6,220507.156,282.239,True,True,False
2022,699,IND,India,X,Export,729,SDN,Sudan,False,8542,Electronic integrated circuits,H6,6520.017,5.514,True,True,False
2022,699,IND,India,X,Export,752,SWE,Sweden,False,8542,Electronic integrated circuits,H6,1082488.554,674.207,True,True,False
2022,699,IND,India,X,Export,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H6,160489.899,132.356,True,True,False
2022,699,IND,India,X,Export,764,THA,Thailand,False,8542,Electronic integrated circuits,H6,420479.86,532.589,True,True,False
2022,699,IND,India,X,Export,768,TGO,Togo,False,8542,Electronic integrated circuits,H6,5888.0,,False,True,False
2022,699,IND,India,X,Export,780,TTO,Trinidad and Tobago,False,8542,Electronic integrated circuits,H6,1781.389,0.853,True,True,False
2022,699,IND,India,X,Export,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H6,84299359.908,48768.854,True,True,False
2022,699,IND,India,X,Export,788,TUN,Tunisia,False,8542,Electronic integrated circuits,H6,40790.9,,False,True,False
2022,699,IND,India,X,Export,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H6,594300.559,335.346,True,True,False
2022,699,IND,India,X,Export,800,UGA,Uganda,False,8542,Electronic integrated circuits,H6,16375.638,14.338,True,True,False
2022,699,IND,India,X,Export,818,EGY,Egypt,False,8542,Electronic integrated circuits,H6,73448.341,,False,True,False
2022,699,IND,India,X,Export,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H6,6595421.68,11433.692,True,True,False
2022,699,IND,India,X,Export,834,TZA,United Rep. of Tanzania,False,8542,Electronic integrated circuits,H6,29665.57,275.297,True,True,False
2022,699,IND,India,X,Export,842,USA,USA,False,8542,Electronic integrated circuits,H6,17165769.222,33451.541,True,True,False
2022,699,IND,India,X,Export,858,URY,Uruguay,False,8542,Electronic integrated circuits,H6,10432.152,75.0,False,True,False
2022,699,IND,India,X,Export,860,UZB,Uzbekistan,False,8542,Electronic integrated circuits,H6,53966.589,,False,True,False
2022,699,IND,India,X,Export,887,YEM,Yemen,False,8542,Electronic integrated circuits,H6,23.907,,False,True,False
2022,699,IND,India,X,Export,894,ZMB,Zambia,False,8542,Electronic integrated circuits,H6,6758.184,3.794,True,True,False
2023,699,IND,India,M,Import,0,W00,World,True,8542,Electronic integrated circuits,H6,19215450431.299,10594168.544,True,True,False
2023,699,IND,India,M,Import,8,ALB,Albania,False,8542,Electronic integrated circuits,H6,7252.599,3.994,True,True,False
2023,699,IND,India,M,Import,12,DZA,Algeria,False,8542,Electronic integrated circuits,H6,2608.08,1.436,True,True,False
2023,699,IND,India,M,Import,16,ASM,American Samoa,False,8542,Electronic integrated circuits,H6,10799.723,5.819,True,True,False
2023,699,IND,India,M,Import,20,AND,Andorra,False,8542,Electronic integrated circuits,H6,43339.157,23.632,True,True,False
2023,699,IND,India,M,Import,36,AUS,Australia,False,8542,Electronic integrated circuits,H6,288661.93,172.954,True,True,False
2023,699,IND,India,M,Import,40,AUT,Austria,False,8542,Electronic integrated circuits,H6,2625114.112,1443.575,True,True,False
2023,699,IND,India,M,Import,52,BRB,Barbados,False,8542,Electronic integrated circuits,H6,670.27,0.369,True,True,False
2023,699,IND,India,M,Import,56,BEL,Belgium,False,8542,Electronic integrated circuits,H6,198820.858,107.551,True,True,False
2023,699,IND,India,M,Import,70,BIH,Bosnia Herzegovina,False,8542,Electronic integrated circuits,H6,9364.208,5.004,True,True,False
2023,699,IND,India,M,Import,76,BRA,Brazil,False,8542,Electronic integrated circuits,H6,2894969.939,1546.924,True,True,False
2023,699,IND,India,M,Import,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H6,186013.242,100.7,True,True,False
2023,699,IND,India,M,Import,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H6,178261.956,98.172,True,True,False
2023,699,IND,India,M,Import,112,BLR,Belarus,False,8542,Electronic integrated circuits,H6,910031.114,500.039,True,True,False
2023,699,IND,India,M,Import,116,KHM,Cambodia,False,8542,Electronic integrated circuits,H6,118674.014,65.355,True,True,False
2023,699,IND,India,M,Import,124,CAN,Canada,False,8542,Electronic integrated circuits,H6,5147437.951,2829.29,True,True,False
2023,699,IND,India,M,Import,136,CYM,Cayman Isds,False,8542,Electronic integrated circuits,H6,10.593,0.006,True,True,False
2023,699,IND,India,M,Import,144,LKA,Sri Lanka,False,8542,Electronic integrated circuits,H6,2679231.673,1473.999,True,True,False
2023,699,IND,India,M,Import,156,CHN,China,False,8542,Electronic integrated circuits,H6,10063020585.537,5487298.646,True,True,False
2023,699,IND,India,M,Import,170,COL,Colombia,False,8542,Electronic integrated circuits,H6,114711.798,63.174,True,True,False
2023,699,IND,India,M,Import,188,CRI,Costa Rica,False,8542,Electronic integrated circuits,H6,419593.979,239.028,True,True,False
2023,699,IND,India,M,Import,191,HRV,Croatia,False,8542,Electronic integrated circuits,H6,1417284.908,780.522,True,True,False
2023,699,IND,India,M,Import,203,CZE,Czechia,False,8542,Electronic integrated circuits,H6,304228.799,164.856,True,True,False
2023,699,IND,India,M,Import,208,DNK,Denmark,False,8542,Electronic integrated circuits,H6,32196.557,17.341,True,True,False
2023,699,IND,India,M,Import,214,DOM,Dominican Rep.,False,8542,Electronic integrated circuits,H6,3117.577,1.68,True,True,False
2023,699,IND,India,M,Import,222,SLV,El Salvador,False,8542,Electronic integrated circuits,H6,176012.637,95.856,True,True,False
2023,699,IND,India,M,Import,233,EST,Estonia,False,8542,Electronic integrated circuits,H6,2009.043,1.105,True,True,False
2023,699,IND,India,M,Import,246,FIN,Finland,False,8542,Electronic integrated circuits,H6,10929857.11,5941.711,True,True,False
2023,699,IND,India,M,Import,251,FRA,France,False,8542,Electronic integrated circuits,H6,22846239.365,12676.175,True,True,False
2023,699,IND,India,M,Import,268,GEO,Georgia,False,8542,Electronic integrated circuits,H6,104.732,0.058,True,True,False
2023,699,IND,India,M,Import,276,DEU,Germany,False,8542,Electronic integrated circuits,H6,50402359.143,27925.872,True,True,False
2023,699,IND,India,M,Import,300,GRC,Greece,False,8542,Electronic integrated circuits,H6,11341.581,6.111,True,True,False
2023,699,IND,India,M,Import,344,HKG,"China, Hong Kong SAR",False,8542,Electronic integrated circuits,H6,117339202.121,143393.264,True,True,False
2023,699,IND,India,M,Import,348,HUN,Hungary,False,8542,Electronic integrated circuits,H6,686240.572,376.733,True,True,False
2023,699,IND,India,M,Import,352,ISL,Iceland,False,8542,Electronic integrated circuits,H6,35.774,0.02,True,True,False
2023,699,IND,India,M,Import,360,IDN,Indonesia,False,8542,Electronic integrated circuits,H6,15420091.411,8452.771,True,True,False
2023,699,IND,India,M,Import,372,IRL,Ireland,False,8542,Electronic integrated circuits,H6,409756.847,224.748,True,True,False
2023,699,IND,India,M,Import,376,ISR,Israel,False,8542,Electronic integrated circuits,H6,124980046.793,67869.154,True,True,False
2023,699,IND,India,M,Import,380,ITA,Italy,False,8542,Electronic integrated circuits,H6,2453452.62,1414.096,True,True,False
2023,699,IND,India,M,Import,392,JPN,Japan,False,8542,Electronic integrated circuits,H6,543552198.311,297496.831,True,True,False
2023,699,IND,India,M,Import,400,JOR,Jordan,False,8542,Electronic integrated circuits,H6,505.442,0.278,True,True,False
2023,699,IND,India,M,Import,404,KEN,Kenya,False,8542,Electronic integrated circuits,H6,373.894,0.201,True,True,False
2023,699,IND,India,M,Import,410,KOR,Rep. of Korea,False,8542,Electronic integrated circuits,H6,2562992305.409,1394821.048,True,True,False
2023,699,IND,India,M,Import,428,LVA,Latvia,False,8542,Electronic integrated circuits,H6,171126.317,93.143,True,True,False
2023,699,IND,India,M,Import,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H6,2137.02,1.113,True,True,False
2023,699,IND,India,M,Import,454,MWI,Malawi,False,8542,Electronic integrated circuits,H6,7132.286,3.928,True,True,False
2023,699,IND,India,M,Import,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H6,494485410.725,270298.815,True,True,False
2023,699,IND,India,M,Import,470,MLT,Malta,False,8542,Electronic integrated circuits,H6,6917461.284,3802.557,True,True,False
2023,699,IND,India,M,Import,478,MRT,Mauritania,False,8542,Electronic integrated circuits,H6,1124.187,0.619,True,True,False
2023,699,IND,India,M,Import,484,MEX,Mexico,False,8542,Electronic integrated circuits,H6,228060231.538,124932.111,True,True,False
2023,699,IND,India,M,Import,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H6,3780553353.55,2075016.84,True,True,False
2023,699,IND,India,M,Import,504,MAR,Morocco,False,8542,Electronic integrated circuits,H6,5707002.076,3130.988,True,True,False
2023,699,IND,India,M,Import,512,OMN,Oman,False,8542,Electronic integrated circuits,H6,142.202,0.078,True,True,False
2023,699,IND,India,M,Import,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H6,1267889.707,677.073,True,True,False
2023,699,IND,India,M,Import,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H6,18932.178,10.2,True,True,False
2023,699,IND,India,M,Import,579,NOR,Norway,False,8542,Electronic integrated circuits,H6,338824.527,183.521,True,True,False
2023,699,IND,India,M,Import,583,FSM,FS Micronesia,False,8542,Electronic integrated circuits,H6,251.91,0.135,True,True,False
2023,699,IND,India,M,Import,608,PHL,Philippines,False,8542,Electronic integrated circuits,H6,183618894.318,100359.892,True,True,False
2023,699,IND,India,M,Import,612,PCN,Pitcairn,False,8542,Electronic integrated circuits,H6,1746.807,0.941,True,True,False
2023,699,IND,India,M,Import,616,POL,Poland,False,8542,Electronic integrated circuits,H6,726220.048,403.927,True,True,False
2023,699,IND,India,M,Import,620,PRT,Portugal,False,8542,Electronic integrated circuits,H6,318954.297,174.626,True,True,False
2023,699,IND,India,M,Import,642,ROU,Romania,False,8542,Electronic integrated circuits,H6,817398.756,450.059,True,True,False
2023,699,IND,India,M,Import,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H6,106087.836,57.798,True,True,False
2023,699,IND,India,M,Import,654,SHN,Saint Helena,False,8542,Electronic integrated circuits,H6,8206.425,4.386,True,True,False
2023,699,IND,India,M,Import,659,KNA,Saint Kitts and Nevis,False,8542,Electronic integrated circuits,H6,716.117,0.386,True,True,False
2023,699,IND,India,M,Import,678,STP,Sao Tome and Principe,False,8542,Electronic integrated circuits,H6,25790.945,14.203,True,True,False
2023,699,IND,India,M,Import,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H6,1.38,0.001,True,True,False
2023,699,IND,India,M,Import,688,SRB,Serbia,False,8542,Electronic integrated circuits,H6,481136.909,259.258,True,True,False
2023,699,IND,India,M,Import,699,IND,India,False,8542,Electronic integrated circuits,H6,187127.247,101.938,True,True,False
2023,699,IND,India,M,Import,702,SGP,Singapore,False,8542,Electronic integrated circuits,H6,473438625.05,282817.221,True,True,False
2023,699,IND,India,M,Import,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H6,156828.549,86.353,True,True,False
2023,699,IND,India,M,Import,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H6,247609384.678,132199.681,True,True,False
2023,699,IND,India,M,Import,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H6,430630.781,232.699,True,True,False
2023,699,IND,India,M,Import,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H6,12308.397,9.263,True,True,False
2023,699,IND,India,M,Import,724,ESP,Spain,False,8542,Electronic integrated circuits,H6,3492781.952,1922.649,True,True,False
2023,699,IND,India,M,Import,748,SWZ,Eswatini,False,8542,Electronic integrated circuits,H6,93682.055,51.592,True,True,False
2023,699,IND,India,M,Import,752,SWE,Sweden,False,8542,Electronic integrated circuits,H6,236354.517,124.784,True,True,False
2023,699,IND,India,M,Import,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H6,3262316.226,1776.298,True,True,False
2023,699,IND,India,M,Import,764,THA,Thailand,False,8542,Electronic integrated circuits,H6,168161937.315,93272.968,True,True,False
2023,699,IND,India,M,Import,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H6,2198644.805,1206.127,True,True,False
2023,699,IND,India,M,Import,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H6,2565829.677,1402.885,True,True,False
2023,699,IND,India,M,Import,804,UKR,Ukraine,False,8542,Electronic integrated circuits,H6,40185.309,21.665,True,True,False
2023,699,IND,India,M,Import,818,EGY,Egypt,False,8542,Electronic integrated circuits,H6,63485.473,34.962,True,True,False
2023,699,IND,India,M,Import,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H6,7411669.148,4058.883,True,True,False
2023,699,IND,India,M,Import,842,USA,USA,False,8542,Electronic integrated circuits,H6,58107706.056,30982.508,True,True,False
2023,699,IND,India,M,Import,862,VEN,Venezuela,False,8542,Electronic integrated circuits,H6,13584.169,7.29,True,True,False
2023,699,IND,India,M,Import,882,WSM,Samoa,False,8542,Electronic integrated circuits,H6,11516063.174,6342.081,True,True,False
2023,699,IND,India,X,Export,0,W00,World,True,8542,Electronic integrated circuits,H6,215103208.176,,False,True,False
2023,699,IND,India,X,Export,4,AFG,Afghanistan,False,8542,Electronic integrated circuits,H6,230.021,,False,True,False
2023,699,IND,India,X,Export,8,ALB,Albania,False,8542,Electronic integrated circuits,H6,268.459,,False,True,False
2023,699,IND,India,X,Export,12,DZA,Algeria,False,8542,Electronic integrated circuits,H6,47238.771,,False,True,False
2023,699,IND,India,X,Export,24,AGO,Angola,False,8542,Electronic integrated circuits,H6,557.536,0.271,True,True,False
2023,699,IND,India,X,Export,32,ARG,Argentina,False,8542,Electronic integrated circuits,H6,296.534,,False,True,False
2023,699,IND,India,X,Export,36,AUS,Australia,False,8542,Electronic integrated circuits,H6,65033.166,54.118,True,True,False
2023,699,IND,India,X,Export,40,AUT,Austria,False,8542,Electronic integrated circuits,H6,116615.359,65.144,True,True,False
2023,699,IND,India,X,Export,48,BHR,Bahrain,False,8542,Electronic integrated circuits,H6,26750.618,59.242,True,True,False
2023,699,IND,India,X,Export,50,BGD,Bangladesh,False,8542,Electronic integrated circuits,H6,158487.512,675.716,True,True,False
2023,699,IND,India,X,Export,56,BEL,Belgium,False,8542,Electronic integrated circuits,H6,142992.761,94.861,True,True,False
2023,699,IND,India,X,Export,64,BTN,Bhutan,False,8542,Electronic integrated circuits,H6,43829.781,73.405,True,True,False
2023,699,IND,India,X,Export,72,BWA,Botswana,False,8542,Electronic integrated circuits,H6,3062.783,4.569,True,True,False
2023,699,IND,India,X,Export,76,BRA,Brazil,False,8542,Electronic integrated circuits,H6,3846459.204,2314.025,True,True,False
2023,699,IND,India,X,Export,92,VGB,Br. Virgin Isds,False,8542,Electronic integrated circuits,H6,4117.94,,False,True,False
2023,699,IND,India,X,Export,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H6,26117.684,,False,True,False
2023,699,IND,India,X,Export,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H6,6343.216,3.984,True,True,False
2023,699,IND,India,X,Export,112,BLR,Belarus,False,8542,Electronic integrated circuits,H6,139361.449,,False,True,False
2023,699,IND,India,X,Export,116,KHM,Cambodia,False,8542,Electronic integrated circuits,H6,930.679,,False,True,False
2023,699,IND,India,X,Export,120,CMR,Cameroon,False,8542,Electronic integrated circuits,H6,1852.665,,False,True,False
2023,699,IND,India,X,Export,124,CAN,Canada,False,8542,Electronic integrated circuits,H6,634099.428,437.664,True,True,False
